ticker	market cap	industry	sector	current price	gross margin	net income margin	expenses portion	ROE	ROA	receivables turnover days	inventories turnover days	total assets turnover days	liability/asset ratio	current ratio	acid-test ratio	revenue growth	net income growth	operating income growth	free cash flow growth	wacc	roic	excess return	economic profit	stockholders equity growth	dividend yield	dividend payout ratio	dcf	beta	 annual return	 annual risk	annual sharpe
IMMR	2.03E+08	Application Software	Technology	6.96	0.995478826	-0.401230918	1.309447943	-1.012523138	-0.202424738	11.49219711	0	734.4561152	0.421146755	5.88560254	5.88560254	0.240995712	-3.70093295	-1.208118433	-3.349356837	0.135420706	-0.732718947	-0.868139653	-19139714.01	1.620904974	0	0	-10.19021396	1.413357432	-0.002855239	0.485305267	-0.005883388
BCLI	2.02E+08	Biotechnology	Healthcare	7.21	0	0	0	-1.222394119	-0.71367486	0	0	0	0.323620208	4.848208984	4.848208984	0	0.440581377	0.442465897	0.792277273	0.098119101	-1.222394119	-1.320513221	-9139570.546	0.340266692	0	0	0	0.979330783	0.264926281	0.608381338	0.435460893
USAS	2.02E+08	Metals & Mining	Basic Materials	2.14	0.183125	-0.167804875	0.329797535	-0.13122357	-0.088918044	28.42587497	40.80900002	528.3027405	0.308653972	1.361409625	0.991993092	0.070676945	0.253755766	0.294473004	1.795515032	0.131984946	-0.116603332	-0.248588278	-21631017.78	0.077628123	0	0	-7.275429609	1.233591138	0.322338686	0.976235602	0.330185342
DNBF	2.00E+08	Banks	Financial Services	46.19	1	8.966474466	13.16676451	0.078747317	0.006944409	1237.222312	0	337450.4095	0.911635673	3.06752618	3.06752618	-0.055805265	0.240976219	0.248426015	0.15893539	0	0.03366324	0	0	0.168076093	0.010650528	0.158724788	-19.67885362	nan	#VALUE!	#VALUE!	#VALUE!
ASC	2.00E+08	Transportation & Logistics	Industrials	6.03	0.38536	-0.003637368	0.292470342	-0.01008088	-0.003468832	41.00974975	20.6417467	1749.137993	0.530596199	1.716195476	1.596092899	0.505583212	2.806966783	-2.985407852	-0.570670667	0.0700446	-0.003664287	-0.073708887	-57458301.6	0.097130731	0.029550585	1.739480981	96.64072255	1.255507753	-0.032462185	0.428199442	-0.0758109
VRML	2.00E+08	Medical Diagnostics & Research	Healthcare	2.05	0.09348833	-5.830662102	5.929481867	-2.147336485	-1.194014574	34.53951429	8.506586782	2300.026901	0.363170408	3.806325514	3.779843331	0.043824007	0.148170503	0.146008063	0.120362893	0.243494197	-1.61468721	-1.858181407	-17837999.14	-0.030024542	0	0	-1.131700903	2.633979282	0.354020683	0.99957184	0.354172325
HURC	2.00E+08	Computer Hardware	Technology	29.34	0.562443216	0.054057411	0.422999549	0.066759626	0.048990894	136.3893201	252.241506	738.0589128	0.409371162	3.725929559	1.795109369	0.972890556	-0.25907786	0.051112941	-1.32568008	0.066141783	0.065958456	-0.000183327	2684773.626	66.76527189	2.365221636	0.15770463	inf	0.693637631	0.026024736	0.321705163	0.080896234
PFNX	2.00E+08	Biotechnology	Healthcare	5.83	0.64616	-1.466166454	2.109681934	-0.316768363	-0.221929188	58.03817414	0.428196184	1846.651417	0.27190315	5.179240634	5.17864907	0.813880192	-0.609327855	-0.880854041	-0.690209664	0.074549035	-0.308742078	-0.383291113	-24617196.09	-0.307998934	0	0	101.5564984	0.728665566	-0.04421959	0.630971741	-0.070081728
BH	1.99E+08	Restaurants	Consumer Cyclical	64.8	0.214672991	0.050002962	0.183292231	0.069425241	0.036070964	7.605270934	4.048580381	475.6447218	0.485115091	0.967211059	0.913258532	-0.029972046	-1.719281346	-8.934297525	0.730985113	0.094609326	0.047023336	-0.04758599	-36604730.68	0.007612263	0	0	0	2.097398659	-0.150897863	0.548898577	-0.274910283
DMRC	1.99E+08	Application Software	Technology	15.81	0.624053302	-1.15746636	1.807841147	-0.439052384	-0.396679932	78.21230779	0	1076.002129	0.089167108	11.55650489	11.55650489	-0.0141793	0.160562517	0.176057825	0.215677664	0.113285221	-0.439052384	-0.552337606	-33240876.9	0.019052882	0	0	-16.09714962	1.145991445	0.118129595	0.73589167	0.160525795
UUUU	1.99E+08	Metals & Mining	Basic Materials	1.74	0.33024	-1.133752432	1.418734847	-0.43576345	-0.3179422	9.610522372	297.0661625	1541.041879	0.273196761	4.928488736	2.448368754	-0.094890512	0.082309066	0.117340461	-0.006788051	0.108783015	-0.365972206	-0.474755221	-68976808.89	0.026409113	0	0	-0.627957166	1.193002315	-0.007611511	0.618043321	-0.012315498
SPOK	1.98E+08	Communication Services	Communication Services	10.47	0.821188697	0.07135172	0.583558576	0.03896519	0.033989071	58.67795907	22.26750447	731.0052332	0.173464765	2.773733955	2.738836492	-0.043415539	1.101343233	0.388692092	-0.124920938	0.023175275	0.039605012	0.016429737	7175624.197	-0.016230646	0.039021537	-1.562041991	65.82237221	0.161438688	-0.07896787	0.206990107	-0.381505528
GNE	1.98E+08	Oil & Gas - E&P	Energy	7.53	0.274602707	-0.037356832	0.258197882	-0.082255221	-0.06192863	0	15.70487837	202.2908154	0.244869136	2.688440761	2.47526843	0.058713341	0.785473354	-8.421791924	-6.266033115	0.078245181	-0.078814721	-0.157059902	-17237647.32	-0.018866247	14.96573573	-0.157552256	-2.354853874	0.982832477	0.022707079	0.499081897	0.045497701
VSEC	1.98E+08	Engineering & Construction	Industrials	17.93	0.567995215	0.047267238	0.024548395	0.111167041	0.048274665	43.11125581	166.6070608	326.6613008	0.567309418	2.168791677	0.943758127	0.130040226	0.15477661	0.110349308	-0.178970651	0.102164398	0.065004159	-0.037160239	-18957761.69	0.120688416	0.009079915	0.08977375	58.26154742	1.533201285	-0.000461053	0.438247042	-0.001052039
NLS	1.98E+08	Travel & Leisure	Consumer Cyclical	6.64	0.470888915	-0.00700636	0.457273716	-0.075102024	-0.021835154	43.8282133	93.45803437	289.3932082	0.520798904	1.729778231	1.192426283	0.037879593	-1.460854563	-1.185534714	-0.899028917	0.1876354	-0.076477983	-0.264113383	-35698268.74	0.007827047	0	0	-0.458301637	2.260538546	0.057192171	0.921650743	0.062054061
MSON	1.97E+08	Medical Devices	Healthcare	11.37	0.695333827	-0.051828393	0.86381764	-0.105111822	-0.078197472	59.07575356	215.6679597	351.5436982	0.162687023	5.098940554	3.826641283	0.18529528	1.144163799	0.633916005	1.064672437	0.125235727	-0.105104206	-0.230339933	-5522522.686	0.077941651	0	0	-2.490946991	1.277412625	0.1498349	0.550644354	0.272108302
DHXM	1.97E+08	Entertainment	Consumer Cyclical	1.11	0.4834	-0.022111402	0.384016494	-0.063313187	-0.006793497	239.5085798	0	1191.910865	0.683859542	1.696668714	1.696668714	0.297530577	1.893719875	-0.096938902	0.256996392	0	-0.012183962	0	0	-0.013064313	0.052042984	-0.510644669	4.283748764	nan	#VALUE!	#VALUE!	#VALUE!
OIS	1.96E+08	Oil & Gas - Services	Energy	3.22	0.468518539	-0.082547727	1.0779205	-0.058662939	-0.044904942	117.2592569	183.5969917	644.5194675	0.209473528	3.616142272	2.247597644	-0.048188667	1.545029446	6.779211418	0.512347734	0.275012405	-0.051852637	-0.326865042	-451275580.7	-0.008510387	0	0	-0.463133342	3.260726491	-0.192489143	0.697137399	-0.276113637
FDUS	1.96E+08	Asset Management	Financial Services	8.03	0.71726	0.575800485	0.068934125	0.107417317	0.061780454	0	0	3115.736773	0.426926807	2.920786554	2.920786554	0.128628026	0.166432285	0.128424966	6.323588273	0.08894953	0.054621318	-0.034328212	-19913448.06	0.147123125	0.106644672	0.907503077	-49.71899924	1.683676391	-0.053256528	0.36580832	-0.145585885
RGCO	1.96E+08	Utilities - Regulated	Utilities	24.16	0.611679226	0.102458632	0	0.1001814	0.034080613	20.21948887	83.97022335	1007.270803	0.659020718	0.766528176	0.36846024	-0.016018648	0.131593613	0.037690701	-0.365985367	-0.008930936	0.05325461	0.062185546	7824726.381	0.103489816	0.034612108	0.652050024	13.6714763	-0.357923712	0.146321034	0.198649615	0.736578493
MLP	1.96E+08	Real Estate Services	Real Estate	10.13	0.915711655	0.043973541	0.661689664	0.103195047	0.139177297	24.07563612	0	945.0078667	0.572081938	1.326169966	1.326169966	-0.070691972	-4.336347964	-0.336264104	-0.703308008	0.063394302	0.203542111	0.140147809	4109669.265	-0.483860624	0	0	0.366181422	0.651511993	0.206588271	0.416680658	0.495795202
PKOH	1.96E+08	Industrial Distribution	Industrials	15.6	0.162057475	0.026821167	0.102837351	0.15449241	0.036482528	55.71669942	80.47988482	259.0267394	0.760785871	2.388143609	1.336024605	0.038018357	0.04207031	-0.011382899	0.816393747	0.094471001	0.051515826	-0.042955175	-33837236.25	0.126790119	0.013851183	0.173713921	32.9371697	1.549573696	-0.095377078	0.486078306	-0.196217516
ORBC	1.96E+08	Communication Services	Communication Services	2.5	0.684177276	-0.120811006	0.243591404	-0.111500844	-0.050204843	63.93123794	178.5929242	862.6433874	0.52378528	2.302053466	1.736923155	0.266511276	0.668021591	0.366110512	-13.80505845	0.102024451	-0.059692511	-0.161716962	-76951128.64	-0.050272209	0	0	-10.48005003	1.100902565	-0.137165915	0.347331444	-0.394913612
OSG	1.96E+08	Transportation & Logistics	Industrials	2.28	1	-0.02718532	0.724236234	-0.145947404	-0.02289442	26.29879079	0	1129.768209	0.649172768	2.759605161	2.754515878	-0.152000715	-1.441074348	-0.237011314	-0.821103967	-0.349612426	-0.03450812	0.315104306	242982874.9	-0.058017507	0.024031079	-0.021736021	0.042558348	0.333735765	-0.06126126	0.755509531	-0.081086019
OAS	1.96E+08	Oil & Gas - E&P	Energy	0.6046	0.987628528	-0.084955892	0.276632695	-0.021707068	-0.009894201	80.27839376	86.67199814	2274.881853	0.526294356	0.779408634	0.739105675	0.182573124	0.759477878	-0.601401655	0.226288975	0.157911469	-0.011634955	-0.169546424	-948526710.1	0.146774098	0	0	42.61451033	3.608495412	-0.143210907	0.939622059	-0.152413309
TRCB	1.95E+08	Banks	Financial Services	22.4	1	0.250234859	0.436762959	0.075040139	0.008140896	24.88668456	0	10575.15306	0.891242761	6.002096459	6.002096459	0.064433686	0.211562335	0.139882027	0.410822388	0	0.057659958	0	0	0.041732036	7.549904676	0.163226054	-66.12519977	nan	#VALUE!	#VALUE!	#VALUE!
UFI	1.95E+08	Homebuilding & Construction	Consumer Cyclical	10.56	0.128762428	0.043152895	0.088819151	0.085253845	0.053630665	45.6821825	71.6507913	286.375295	0.36323004	3.136039734	1.614165536	0.006827879	-0.144815846	-0.121069074	-0.261308405	0.09489653	0.062922814	-0.031973716	-16317967.08	0.066916087	0	0	-26.44309111	1.147230285	-0.135821549	0.381302317	-0.356204363
AJX	1.95E+08	REITs	Real Estate	8.5	0.988647391	0.551336509	1.628345421	0.079241099	0.018366929	7.803126994	0	11646.50372	0.744293308	0.946846439	0.946846439	1.123546625	1.320487329	1.254889966	-15.53681074	0.205558388	0.063960815	-0.141597573	-53535711.15	0.180374385	0.065711826	0.589299792	-96.39155236	1.591928272	0.000287566	0.373681866	0.000769548
GRIF	1.94E+08	Real Estate Services	Real Estate	37.91	0.820315458	0.019081873	0.282482321	0.006320875	0.002197688	11.00894076	0	2747.546904	0.578591772	1.711593077	1.711593077	0.055333863	0.767144735	0.413732283	-1.082849227	0.057785279	0.001953678	-0.055831601	-8307043.47	-0.006469758	0.008938405	0.658556094	31.61988965	0.748707375	0.07006906	0.253866191	0.276007844
TACO	1.94E+08	Restaurants	Consumer Cyclical	5.24	0.050118834	0.03790924	0.049970644	-0.016968422	0.02215605	1.716354917	1.390885557	329.3568895	0.561424279	0.427540577	0.386375965	-0.176991623	-0.047030047	-0.452841608	-0.092095432	0.112776776	-0.030173405	-0.142950181	-28699688.85	14.56343472	0	0	1.182121881	1.729271612	-0.102425834	0.509661877	-0.200968208
AVXL	1.94E+08	Biotechnology	Healthcare	3.31	0.8	-329.9329646	354.2164745	-1.196821798	-0.914356443	0	0	109420.7442	0.198995934	5.562867292	5.562867292	1.69785036	0.229674228	0.801837985	0.523385222	0.151766611	-1.195567195	-1.347333805	-19367162.11	13.53382288	0	0	-581.9722145	1.567576195	0.507708531	0.926040161	0.548257573
SAVA	1.94E+08	Biotechnology	Healthcare	7.85	0	0	0	-0.610030095	-0.566999889	0	0	0	0.060664175	21.31413401	21.31413401	0	-0.14985774	-0.140751686	-0.18589608	1.030549698	-0.6098601	-1.640409798	-30930558.2	0.007558847	0	0	0	11.22727804	14.27654134	17.28021623	0.826178397
PNNT	1.94E+08	Asset Management	Financial Services	2.89	0.753	0.229347691	0.048054496	0.042693778	0.022492538	0	0	3515.379449	0.484616069	1.188779269	1.188779269	-0.049412164	-0.504103967	-0.034597476	9.490842803	0.073511046	0.02441999	-0.049091056	-57454091.98	-0.066761778	0.124639969	0.258633275	6.280835712	1.450074036	-0.156044401	0.323356051	-0.482577643
TRNS	1.93E+08	Computer Hardware	Technology	26.21	0.240506409	0.036065524	0.183859165	0.11252881	0.05934118	53.21258361	31.03123362	203.6930529	0.474458468	1.935952163	1.387597875	0.064901054	0.129501557	0.094085015	1.118561187	0.050066389	0.074496274	0.024429885	1680170.424	0.146880629	0	0	29.99904683	0.593993946	0.226154396	0.243374886	0.929242946
SUNS	1.93E+08	Asset Management	Financial Services	11.74	0.97536	0.507151702	0.191965661	0.058504778	0.03092165	19.25205531	0	5295.070665	0.469894099	0.641610503	0.641610503	0.151732969	4.146857183	0.157848106	-0.694131257	0.075850373	0.032169277	-0.043681096	-15925809.9	0.060848152	0.083473681	4.047910088	345.3002877	1.270267892	-0.006928359	0.285950114	-0.024229258
BBX	1.92E+08	Real Estate Services	Real Estate	1.84	0.267856993	0.068076363	0.494186593	0.11893165	0.03644755	181.6582507	74.91663837	613.848772	0.708850923	4.591537732	3.809118067	0.10989322	-0.088659775	-0.13212974	-1.453185851	0.086976425	0.072411118	-0.014565307	-10614975.45	0.181873763	0.002396278	0.034902226	17.08346697	0.619386521	0.507657729	1.604300311	0.316435598
ARYA	1.92E+08	Shell Companies	Financial Services	10.7	0	0	0	0.257862045	0.008666098	0	0	0	0.966051889	134.4501199	134.4501199	0	0	0	0	0.021147259	0.257862045	0.236714787	1183574.643	2.00E-07	0	0	0	0.365873819	0.064203581	0.065686396	0.977425843
RLGT	1.92E+08	Transportation & Logistics	Industrials	3.87	1506.203532	71.51574125	1377.91235	0.056886102	0.023375739	433692.4694	0	929017.2163	0.587341721	1.247863482	1.247863482	-0.380011193	-0.426620424	-6.403799821	-9.495973217	0.119725468	0.039407732	-0.080317736	-13055196.81	0.309052658	0.008826908	0.093630842	-627.4699956	1.375315415	0.069673344	0.552275604	0.126156838
DAKT	1.92E+08	Computer Hardware	Technology	4.26	0.230734932	0.012515611	0.212021134	0.036785956	0.020554563	48.04785899	55.80572377	216.8395552	0.444129879	1.988968383	1.449204808	0.008865527	0.284518633	0.508966782	-2.101711843	0.065621313	0.036058583	-0.02956273	-5910837.634	-0.015081116	0.038169374	-0.040070132	-5.809305551	0.631018589	-0.110253558	0.383849733	-0.28723104
ARAY	1.92E+08	Medical Devices	Healthcare	2.12	0.38743763	-0.069044852	0.406696774	-0.482924529	-0.062660597	36.33605452	162.0355285	394.0606636	0.870970571	1.671900352	1.108888757	0.025975462	-0.115235508	-0.288098818	-1.750787752	0.116982498	-0.113138328	-0.230120826	-55205495.12	-0.118640201	0	0	-1.053681314	1.794275777	-0.055193768	0.536179167	-0.102939039
KALV	1.91E+08	Biotechnology	Healthcare	10.73	1	-175.5325493	151.285405	-0.316934648	-0.374993995	1340.42891	0	78053.89673	0.691308486	8.152888923	8.152888923	15.55184092	0.050725231	2.220199494	-1.213131337	0.206124256	-0.307121035	-0.513245291	-25412116.85	-0.854113745	0	0	-544810341.6	2.167117002	-0.024749239	0.915769318	-0.027025626
MSL	1.91E+08	Banks	Financial Services	11.44	1	-0.008676801	0.446617182	0.003379617	-0.000319158	31.83738335	0	9137.827986	0.881768074	21.02014707	21.02014707	-0.022923551	-0.22501587	-0.367067763	0.190564642	0	0.000206737	0	0	0.036024271	0.021229795	0.133311804	0.656916024	nan	#VALUE!	#VALUE!	#VALUE!
CYBE	1.91E+08	Computer Hardware	Technology	26.71	0.445968369	0.041019595	0.419654624	0.053434994	0.044127252	74.2832146	163.0624607	370.9970804	0.176961606	4.388949637	2.886165073	0.085936275	-1.317574876	-0.525446214	-0.429726042	0.114737535	0.05312438	-0.061613155	-3002766.717	0.100235591	0	0	0.88804186	1.171749966	0.371025004	0.643139528	0.576896595
TGLS	1.91E+08	Building Materials	Basic Materials	4.01	0.336453716	0.024231542	0.197754933	0.012789092	0.018300953	92.98235528	103.9201996	445.3570045	0.750549486	2.192920095	1.588990579	0.171787302	-0.566993689	0.199447171	-1.116757315	0.091579107	0.018898288	-0.072680818	-20465755.55	0.487334226	0.00689404	0.199801587	-0.823460256	1.24011475	-0.135907559	0.372240122	-0.365107228
MCFT	1.91E+08	Autos	Consumer Cyclical	10.12	0.261221977	0.064489135	0.149786424	0.272948984	0.146051135	5.555534568	26.4712193	144.6856329	0.9687983	0.595638357	0.266470183	0.225916561	0.320831129	0.198750803	0.235512087	0.17594213	0.246603096	0.070660965	3869492.073	2.158941041	0.090360906	3.156183571	48.05010471	2.14536559	0.077431154	0.523993381	0.147771244
ARAV	1.91E+08	Biotechnology	Healthcare	11.96	0.4	-11.56027064	11.82343115	-0.748747257	-0.64889394	0	0	4505.363542	0.121425034	18.8451272	18.8451272	-0.193145	0.497857229	0.423555362	0.573486884	0.006540285	-0.736105945	-0.74264623	-80158213.7	-1.071285436	0	0	16.28247601	-0.039737503	32.37174626	26.55805457	1.218905028
LDL	1.91E+08	Conglomerates	Industrials	10.77	0.217382987	0.036933536	0.155607757	0.067472357	0.047586762	58.19605555	46.74976176	295.3715722	0.467653784	2.779340772	2.059887129	0.096498064	-0.41236867	-0.25160826	0.680103803	0.201451381	0.062426478	-0.139024903	-70695407.61	0.093626899	0	0	5.08833541	2.670060896	0.020088613	0.637164507	0.031528142
GSV	1.90E+08	Metals & Mining	Basic Materials	0.6909	0	0	0	-0.086459122	-0.083358083	0	0	0	0.023055221	12.5904944	12.5904944	0	0.36645095	0.368452934	0.344469678	0.070191828	-0.085081005	-0.155272834	-19594459.25	0.342902628	0	0	0	0.676928288	0.213712779	0.619243672	0.345119036
AT	1.90E+08	Utilities - Independent Power Producers	Utilities	1.8	0.8	-1.708528086	0.386912685	-0.493657155	-0.046070484	229.8464433	0	11081.43398	0.93113894	1.420183705	1.27725191	-0.137128427	0.624274781	0.573988945	0.11956916	0.012492034	-0.071921052	-0.084413086	-96825563.5	-0.708262243	0.052350308	-0.061350286	-9.588500327	0.456663967	-0.049984164	0.312801458	-0.159795176
TIPT	1.90E+08	Insurance - Specialty	Financial Services	5.86	0.824845554	0.025194542	0.99791348	0.044944925	0.006813708	9.022620522	0	1908.686734	0.846786725	1.113688394	1.113688394	1.020976993	0.710409437	-3.974380537	-1.188166051	0.042330341	0.017687206	-0.024643135	-21115948.2	0.07573788	0.018823364	0.433919606	2820.665692	0.601561812	0.02987579	0.281894246	0.105982263
NEPT	1.90E+08	Biotechnology	Healthcare	2.01	0.0967	-0.609931753	0.904665354	-0.191304244	-0.111522347	148.7311332	198.294473	1550.974799	0.263712039	2.927935959	2.156752769	0.127929719	0.999811585	-4.439852413	-0.862942338	0.202363814	-0.153598314	-0.355962128	-20727750.74	0.049943615	0	0	-2.418064909	2.339170386	0.341300012	0.759247455	0.449524078
MIXT	1.89E+08	Application Software	Technology	8.6	0.67558	0.10392753	0.557714844	0.098886638	0.076652183	66.95721538	34.1826402	496.6270932	0.221143637	2.767776667	2.63684915	0.036089602	0.044804323	0.137058953	0.1277053	0.098459874	0.09712733	-0.001332544	-209300.2057	-0.041929525	0.011864599	0.32976104	6.244629021	0.981283006	0.111376008	0.403484272	0.276035563
GTYH	1.89E+08	Conglomerates	Industrials	3.57	0	0	0	0.37713897	0.005059194	0	0	0	0.986344419	5.900726549	5.900726549	0	-0.178166188	3.006872402	0.228334457	0.01309488	0.346943645	0.333848764	1811472.525	6.00E-07	0	0	0	0.117864239	-0.229614187	0.255592545	-0.898360267
VXRT	1.88E+08	Biotechnology	Healthcare	2.61	-1.09345056	-2.720680206	2.993559135	-0.642095046	-1.890049603	58.75586246	0	1131.725341	2.858377265	2.926252134	2.926252134	0.369099273	-0.012170164	0.222083546	0.259690971	0.042090453	-5.16076773	-5.202858184	-23650709.64	-1.496181777	0	0	-247.4189736	0.617660562	0.332412072	1.689515761	0.196749909
NTP	1.88E+08	Computer Hardware	Technology	4.82	0.68878	-8.780769971	10.13606967	-0.042527391	-0.036596593	342.0018208	0	79859.25219	0.112239913	14.67151098	14.67151098	3.066379597	-18.73806071	0.242953441	-0.15800662	0.059361972	-0.040717579	-0.100079552	-27137143.76	-0.08668698	0.019465257	0.222489277	695.8664508	0.575774043	0.068961493	0.435882989	0.158211022
REPH	1.88E+08	Biotechnology	Healthcare	8	0.366898945	-0.42102536	0.591817948	0.230675983	-0.343347086	36.87908189	64.23298707	614.4344884	0.671833874	5.517575808	5.107507492	0.089478945	-0.73119376	3.367959848	2.447421739	0.093824738	-0.601616457	-0.695441195	-41521102.38	-0.48411389	0	0	-24.63143849	0.853685429	0.260813208	0.696248116	0.374598081
